transaction_id,consumer_id,transaction_date,amount,transaction_mode,transaction_type,full_narration
TXN101317,USER_10001,2024-09-02,-168.92,IMPS,DR,IMPS/APOLLO_PHARMACY/REF5102
TXN100663,USER_10034,2024-07-25,-1144.93,CARD,DR,CARD/OLA/REF6437
TXN101813,USER_10034,2024-04-15,-3689.33,NEFT,DR,NEFT/SPOTIFY/REF8266
TXN101167,USER_10040,2024-08-15,14526.46,NEFT,CR,NEFT/REFUND/REF6006
TXN101784,USER_10048,2024-04-28,61598.88,NEFT,CR,NEFT/EMI_CR/REF2727
TXN101285,USER_10011,2024-01-14,-1525.22,IMPS,DR,IMPS/FLIPKART/REF3334
TXN101506,USER_10026,2024-02-03,-490.42,IMPS,DR,IMPS/NETFLIX/REF3397
TXN100272,USER_10036,2024-01-17,-3411.36,IMPS,DR,IMPS/SPOTIFY/REF8273
TXN101527,USER_10002,2024-08-25,64384.62,IMPS,CR,IMPS/SALARY_CR/REF1096
TXN101428,USER_10031,2024-06-06,-2962.13,UPI,DR,UPI/AIRTEL/REF3039
TXN101420,USER_10027,2024-03-31,-1550.35,RTGS,DR,RTGS/DMART/REF4299
TXN100696,USER_10008,not_a_date,-498.24,ATM,DR,ATM/SPOTIFY/REF1173
TXN100298,USER_10001,2024-02-16,40381.11,NEFT,CR,NEFT/SALARY_CR/REF6781
TXN100539,USER_10010,2099-12-31,-4236.52,UPI,DR,UPI/BPCL/REF6221
TXN100828,USER_10020,2024-01-12,71034.35,ATM,CR,ATM/REFUND/REF9376
TXN101958,USER_10008,2024-10-16,-1168.5,IMPS,DR,IMPS/OLA/REF4264
TXN100191,USER_10045,2024-06-15,-3007.09,RTGS,DR,RTGS/BPCL/REF9282
TXN101429,USER_10024,2024-10-16,-3826.61,CARD,DR,CARD/INDIAN_OIL/REF6711
TXN100155,USER_10023,2024-08-08,-2679.27,CARD,DR,CARD/DMART/REF3950
TXN100815,USER_10033,2024-11-15,-1316.9,NEFT,DR,NEFT/SPOTIFY/REF2161
TXN100364,USER_10048,2024-10-02,-4254.24,CARD,DR,CARD/BPCL/REF3365
TXN101976,USER_10015,2024-04-14,-3634.47,CARD,DR,CARD/BIGBASKET/REF7131
TXN101977,USER_10000,2024-09-01,-544.57,CARD,DR,CARD/BBPS/REF7456
TXN100606,USER_10030,2024-12-25,3491.2,UPI,DR,UPI/APOLLO_PHARMACY/REF5933
TXN101147,USER_10025,2024-05-02,-999.98,IMPS,DR,IMPS/BLR_METRO/REF8604
TXN101036,USER_10042,2024-06-05,-2323.45,CARD,DR,CARD/DMART/REF1399
TXN100635,USER_10022,2024-11-20,25438.85,IMPS,CR,IMPS/EMI_CR/REF2741
TXN101191,USER_10022,2024-12-29,-2315.91,CARD,DR,CARD/FLIPKART/REF3425
TXN100388,USER_10044,2024-03-28,-4234.38,IMPS,DR,IMPS/APOLLO_PHARMACY/REF2562
TXN100228,USER_10041,2024-03-29,-3552.73,ATM,DR,ATM/JIO/REF9564
TXN101857,USER_10044,2024-10-12,-1502.29,IMPS,DR,IMPS/NETFLIX/REF2765
TXN101559,USER_10033,2024-09-14,16685.46,CARD,CR,CARD/REFUND/REF3112
TXN100345,USER_10009,2024-03-25,-2625.69,CARD,DR,CARD/FLIPKART/REF4365
TXN101370,USER_10021,2024-10-17,-3034.86,ATM,DR,ATM/RELIANCE_TRENDS/REF7404
TXN100740,USER_10016,2024-03-30,-577.0,ATM,DR,ATM/AMAZON/REF5821
TXN100896,USER_10023,2024-07-13,58090.94,UPI,CR,UPI/EMI_CR/REF5797
TXN101472,USER_10040,2024-04-20,-3535.5,UPI,DR,UPI/TATA_POWER/REF6458
TXN100718,USER_10005,2024-09-03,-4514.82,UPI,DR,
TXN101293,USER_10000,2024-08-25,48451.09,NEFT,CR,NEFT/EMI_CR/REF1008
TXN100542,USER_10027,2024-11-30,-4454.28,UPI,DR,
TXN101401,USER_10039,2024-04-16,32654.47,UPI,CR,UPI/REFUND/REF4807
TXN101782,USER_10037,2024-11-12,9729.9,CARD,CR,CARD/SALARY_CR/REF3607
TXN101471,USER_10038,2024-06-12,-4952.16,IMPS,DR,IMPS/FLIPKART/REF8836
TXN101608,USER_10018,2024-02-26,-4411.73,ATM,DR,ATM/ZOMATO/REF3843
TXN100881,USER_10041,2024-08-19,-2528.26,ATM,DR,
TXN100831,USER_10019,2024-02-17,-2866.87,CARD,DR,CARD/OLA/REF2264
TXN101680,USER_10000,2024-03-22,INVALID,NEFT,DR,NEFT/FLIPKART/REF1484
TXN101593,USER_10004,2024-02-27,-4799.95,NEFT,DR,NEFT/INDIAN_OIL/REF2481
TXN101606,USER_10048,2024-04-03,INVALID,CARD,DR,CARD/MCD/REF5907
TXN101684,USER_10029,2024-09-10,-4734.41,IMPS,DR,IMPS/OLA/REF3833
TXN101875,USER_10045,2024-12-18,4627.41,UPI,DR,UPI/AIRTEL/REF9540
TXN101102,USER_10036,2024-02-04,-2911.76,ATM,DR,ATM/SWIGGY/REF4555
TXN100720,USER_10030,2024-07-14,-4032.87,CARD,DR,CARD/AJIO/REF2600
TXN101835,USER_10043,2024-09-16,45592.35,ATM,CR,ATM/SALARY_CR/REF4734
TXN100182,USER_10014,2024-06-17,60205.06,UPI,CR,UPI/EMI_CR/REF5542
TXN101023,USER_10014,2024-02-20,2092.35,RTGS,DR,RTGS/OLA/REF4615
TXN100352,USER_10043,2024-12-04,14309.29,UPI,CR,UPI/REFUND/REF3924
TXN101739,USER_10042,2024-03-13,-202.98,CARD,DR,CARD/DMART/REF8056
TXN100821,USER_10047,2024-02-24,45359.46,RTGS,CR,RTGS/EMI_CR/REF7997
TXN101391,USER_10005,2024-10-07,3582.23,NEFT,DR,NEFT/JIO/REF8713
TXN101120,USER_10049,2024-09-09,19135.22,RTGS,CR,RTGS/EMI_CR/REF9032
TXN101828,USER_10021,2024-10-19,-3096.96,IMPS,DR,IMPS/SPOTIFY/REF5104
TXN100428,USER_10028,2024-10-30,-72.03,NEFT,DR,NEFT/OLA/REF5560
TXN101373,USER_10006,2024-12-11,-208.69,ATM,DR,ATM/PORTRONICS/REF9005
TXN101460,USER_10045,2024-01-15,-4648.39,IMPS,DR,
TXN100938,USER_10004,2024-06-23,-3485.6,RTGS,DR,RTGS/AIRTEL/REF6606
TXN101924,USER_10012,2024-12-21,-2320.04,UPI,DR,UPI/FLIPKART/REF8679
TXN100097,USER_10025,2024-04-11,3468.54,NEFT,DR,NEFT/APOLLO_PHARMACY/REF2669
TXN101882,USER_10040,2024-06-27,-3301.86,IMPS,DR,IMPS/UBER/REF4799
TXN100566,USER_10012,2024-08-14,-4128.65,RTGS,DR,RTGS/MYNTRA/REF9462
TXN101364,USER_10030,2024-04-29,-3940.57,RTGS,DR,RTGS/AJIO/REF8559
TXN100721,USER_10027,2024-03-09,-3841.0,IMPS,DR,IMPS/AMAZON/REF9908
TXN101489,USER_10036,2024-03-05,-364.32,NEFT,DR,
TXN100734,USER_10028,2024-01-06,-3301.58,IMPS,DR,IMPS/MCD/REF4190
TXN100519,USER_10001,2024-05-23,-4958.08,IMPS,DR,IMPS/MCD/REF4813
TXN101672,USER_10041,2024-04-23,-2700.32,CARD,DR,CARD/BLR_METRO/REF7194
TXN101742,USER_10016,2024-12-13,-1689.42,RTGS,DR,RTGS/DMART/REF5526
TXN100844,USER_10027,2024-07-06,-1637.65,CARD,DR,CARD/RELIANCE_TRENDS/REF1396
TXN100598,USER_10014,2024-12-21,26846.46,RTGS,CR,RTGS/SALARY_CR/REF9246
TXN100202,USER_10021,2024-06-28,-4355.82,CARD,DR,CARD/DMART/REF7566
TXN101409,USER_10040,2024-04-29,-3537.91,NEFT,DR,
TXN100049,USER_10016,2024-02-29,56969.17,IMPS,CR,
TXN100370,USER_10047,2024-03-01,-3783.94,CARD,DR,CARD/BLR_METRO/REF4350
TXN101161,USER_10034,2024-05-01,32192.97,IMPS,CR,IMPS/REFUND/REF5929
TXN100442,USER_10034,2024-01-22,35895.66,RTGS,CR,RTGS/SALARY_CR/REF2677
TXN101715,USER_10032,2024-02-24,20314.94,RTGS,CR,RTGS/REFUND/REF8412
TXN100884,USER_10005,2024-02-28,-3188.66,ATM,DR,ATM/AMAZON/REF7292
TXN100816,USER_10000,2024-04-16,-4645.6,RTGS,DR,RTGS/AMAZON/REF1994
TXN100076,USER_10031,2024-07-23,-3297.49,UPI,DR,UPI/SWIGGY/REF7965
TXN101316,USER_10004,2024-05-07,-1679.66,CARD,DR,CARD/AMAZON/REF2584
TXN101174,USER_10009,2024-02-15,16908.6,UPI,CR,UPI/EMI_CR/REF1231
TXN101874,USER_10032,2024-06-20,-3171.59,CARD,DR,CARD/MCD/REF2213
TXN101569,USER_10045,2024-10-08,-711.38,IMPS,DR,IMPS/RELIANCE_TRENDS/REF6318
TXN101444,USER_10018,2024-02-13,-1419.97,UPI,DR,UPI/NETFLIX/REF4846
TXN100081,USER_10049,2024-09-23,-1234.27,UPI,DR,UPI/JIO/REF5681
TXN100806,USER_10002,2024-09-05,-2817.17,CARD,DR,
TXN101307,?,2024-12-26,-1084.98,CARD,DR,CARD/OLA/REF7489
TXN101866,USER_10022,2024-05-25,-1474.82,RTGS,DR,RTGS/DOMINOS/REF4664
TXN101188,USER_10027,2024-03-25,-4973.1,NEFT,DR,NEFT/AJIO/REF8208
TXN101663,USER_10001,2024-03-19,63853.87,CARD,CR,CARD/EMI_CR/REF6201
TXN100488,USER_10014,2024-09-17,-4300.51,NEFT,DR,NEFT/SWIGGY/REF1753
TXN101734,USER_10032,2024-03-26,59267.96,IMPS,CR,IMPS/SALARY_CR/REF6499
TXN101537,USER_10048,not_a_date,-4621.63,NEFT,DR,NEFT/TATA_POWER/REF2797
TXN101796,USER_10014,2024-05-28,22596.73,IMPS,CR,IMPS/EMI_CR/REF2113
TXN100201,USER_10038,2024-12-02,23721.34,IMPS,CR,IMPS/SALARY_CR/REF6062
TXN101520,USER_10025,2024-01-08,-4558.89,UPI,DR,UPI/MYNTRA/REF7962
TXN100220,USER_10011,2024-11-17,-3784.51,ATM,DR,ATM/AJIO/REF8354
TXN101745,USER_10000,2024-09-12,15299.18,NEFT,CR,NEFT/EMI_CR/REF9571
TXN100086,USER_10026,2024-10-02,-2753.35,NEFT,DR,NEFT/RELIANCE_TRENDS/REF8999
TXN101980,USER_10018,2024-12-11,-2151.73,ATM,DR,ATM/TATA_POWER/REF2174
TXN101840,USER_10021,2024-07-27,INVALID,ATM,CR,ATM/REFUND/REF1510
TXN101282,USER_10011,2024-07-31,-2663.11,IMPS,DR,IMPS/TATA_POWER/REF2491
TXN100769,USER_10021,2024-04-26,-3282.41,IMPS,DR,IMPS/PORTRONICS/REF7479
TXN101847,USER_10012,2024-10-21,-1257.94,IMPS,DR,IMPS/BLR_METRO/REF4782
TXN101944,USER_10038,2024-11-19,-910.17,CARD,DR,CARD/MYNTRA/REF9938
TXN101148,USER_10031,2024-10-13,34541.34,NEFT,CR,NEFT/SALARY_CR/REF3610
TXN100999,USER_10001,2024-01-19,-1721.71,UPI,DR,
TXN100212,USER_10035,2024-12-08,10045.28,UPI,CR,UPI/EMI_CR/REF8147
TXN100544,USER_10016,2024-12-04,-1225.86,RTGS,DR,RTGS/ZOMATO/REF9043
TXN100888,USER_10018,2024-11-16,-4497.78,UPI,DR,UPI/OLA/REF5146
TXN101210,USER_10032,2024-08-05,-2350.05,ATM,DR,ATM/MYNTRA/REF5151
TXN100453,USER_10044,not_a_date,-2465.82,UPI,DR,UPI/DMART/REF2526
TXN101013,USER_10015,2024-03-30,-236.22,CARD,DR,CARD/UBER/REF9190
TXN101356,USER_10023,2024-09-11,1942.74,RTGS,DR,RTGS/UBER/REF4830
TXN101965,USER_10008,2024-08-27,-1892.8,CARD,DR,CARD/TATA_POWER/REF1554
TXN100994,USER_10023,2024-09-30,28804.4,IMPS,CR,IMPS/REFUND/REF4327
TXN101940,USER_10011,2024-01-06,-1836.91,UPI,DR,UPI/OLA/REF6085
TXN100026,USER_10045,2024-06-08,-3374.85,-,DR,RTGS/SPOTIFY/REF9479
TXN100170,USER_10035,2024-07-06,-2003.14,ATM,DR,ATM/INDIAN_OIL/REF3024
TXN100730,USER_10010,2024-07-18,5370.34,NEFT,CR,NEFT/SALARY_CR/REF8727
TXN101386,USER_10031,2024-07-29,43697.67,UPI,CR,UPI/REFUND/REF2723
TXN101761,USER_10003,2024-02-13,-4157.98,UPI,DR,UPI/APOLLO_PHARMACY/REF6463
TXN101524,USER_10027,2024-09-10,-1897.75,IMPS,DR,IMPS/FLIPKART/REF5092
TXN101040,USER_10036,2024-04-16,10667.13,CARD,CR,CARD/REFUND/REF1898
TXN100515,USER_10041,2024-05-31,-4419.75,UPI,DR,UPI/DOMINOS/REF2437
TXN101351,USER_10045,2024-09-10,2926.87,ATM,DR,ATM/APOLLO_PHARMACY/REF1599
TXN101945,USER_10006,2024-01-20,-3083.96,NEFT,DR,NEFT/PORTRONICS/REF3898
TXN101532,USER_10017,2024-02-25,50939.58,NEFT,CR,NEFT/REFUND/REF3291
TXN100116,USER_10028,2024-06-23,-304.31,UPI,DR,UPI/DOMINOS/REF2070
TXN100863,USER_10034,2024-03-08,-735.95,CARD,DR,CARD/BBPS/REF4314
TXN101843,USER_10013,2024-07-12,7281.97,NEFT,CR,NEFT/EMI_CR/REF7243
TXN101012,USER_10044,2024-03-05,-3217.14,RTGS,DR,RTGS/MCD/REF7750
TXN100494,USER_10047,2024-11-14,-1872.95,NEFT,DR,NEFT/DOMINOS/REF9954
TXN101419,USER_10005,2024-08-06,-1591.74,NEFT,DR,NEFT/MYNTRA/REF5012
TXN101226,USER_10045,2024-02-01,-2138.92,ATM,DR,ATM/NETFLIX/REF2040
TXN101567,USER_10003,2024-11-24,74267.54,ATM,CR,ATM/SALARY_CR/REF2903
TXN100181,USER_10015,2024-03-05,19364.39,NEFT,CR,NEFT/EMI_CR/REF4538
TXN100211,USER_10047,2024-08-08,-1932.03,NEFT,DR,NEFT/PORTRONICS/REF9196
TXN101070,USER_10042,2024-07-03,-3594.02,IMPS,DR,IMPS/AIRTEL/REF7326
TXN100460,USER_10016,2024-02-12,-4523.81,UPI,DR,UPI/UBER/REF7493
TXN101899,USER_10024,2024-12-01,-4100.56,UPI,DR,UPI/INDIAN_OIL/REF2253
TXN101947,USER_10020,2024-02-19,24423.47,CARD,CR,CARD/SALARY_CR/REF1273
TXN100344,USER_10004,2024-10-15,-4152.43,NEFT,DR,NEFT/MCD/REF9792
TXN101198,USER_10041,2024-11-14,27744.08,CARD,CR,CARD/EMI_CR/REF3118
TXN100872,USER_10010,2024-04-08,-2072.52,IMPS,DR,IMPS/SWIGGY/REF7767
TXN100955,USER_10045,2024-09-13,-4636.49,IMPS,DR,IMPS/DMART/REF1548
TXN101283,USER_10007,2024-02-20,-1462.49,IMPS,DR,IMPS/UBER/REF2468
TXN100231,USER_10006,2024-10-12,-1456.53,CARD,DR,CARD/MYNTRA/REF3463
TXN100523,USER_10045,2024-12-24,-2859.87,ATM,DR,ATM/BIGBASKET/REF4084
TXN100781,USER_10005,2024-08-14,-2090.41,IMPS,DR,IMPS/BIGBASKET/REF1172
TXN100083,USER_10014,2024-07-15,-3546.77,RTGS,DR,RTGS/AMAZON/REF7678
TXN100557,USER_10024,2024-10-11,-1664.33,ATM,DR,ATM/INDIAN_OIL/REF8506
TXN100699,USER_10047,2024-09-04,7829.39,NEFT,CR,NEFT/REFUND/REF2029
TXN101763,USER_10007,2024-10-26,-3709.85,CARD,DR,CARD/ZOMATO/REF4359
TXN100314,USER_10032,2024-11-09,66097.24,CARD,CR,CARD/EMI_CR/REF2020
TXN100930,USER_10005,2024-08-26,-509.94,RTGS,DR,RTGS/PORTRONICS/REF2593
TXN101816,USER_10026,2024-12-27,39034.54,NEFT,CR,NEFT/SALARY_CR/REF3246
TXN101108,USER_10005,2024-06-16,-1954.67,ATM,DR,ATM/JIO/REF6111
TXN101701,USER_10048,2024-06-26,-2804.43,RTGS,DR,RTGS/NETFLIX/REF1771
TXN100611,USER_10021,2024-04-30,-3374.58,ATM,DR,ATM/FLIPKART/REF9095
TXN101337,USER_10047,2024-06-18,31313.83,NEFT,CR,NEFT/REFUND/REF1110
TXN100475,USER_10043,2024-03-29,71811.71,UPI,CR,UPI/SALARY_CR/REF2106
TXN100964,USER_10018,2024-09-05,-2552.7,IMPS,DR,IMPS/INDIAN_OIL/REF3171
TXN101586,USER_10009,2024-06-29,-1168.13,RTGS,DR,RTGS/PHARMEASY/REF2841
TXN100162,USER_10042,2024-07-21,-2851.35,CARD,DR,CARD/PHARMEASY/REF1803
TXN100210,USER_10049,2024-03-11,25261.3,UPI,CR,UPI/SALARY_CR/REF9149
TXN101073,USER_10046,2024-08-05,-2100.26,ATM,DR,ATM/DMART/REF2410
TXN101564,USER_10032,2024-08-21,-3616.87,IMPS,DR,IMPS/INDIAN_OIL/REF4609
TXN101066,USER_10043,2024-10-09,-172.74,NEFT,DR,NEFT/RELIANCE_TRENDS/REF8306
TXN100240,USER_10002,2024-07-29,-3611.95,ATM,DR,ATM/JIO/REF5668
TXN101566,USER_10015,2024-05-29,-783.29,NEFT,DR,NEFT/INDIAN_OIL/REF5430
TXN100022,USER_10038,2024-06-14,-603.75,IMPS,DR,IMPS/SPOTIFY/REF4923
TXN101737,USER_10033,2024-12-05,68151.68,RTGS,CR,RTGS/EMI_CR/REF2847
TXN100564,USER_10031,2024-12-22,-4863.86,NEFT,DR,NEFT/BLR_METRO/REF5923
TXN100291,USER_10040,2024-10-06,-4785.42,NEFT,DR,NEFT/DOMINOS/REF7653
TXN100908,USER_10021,2024-12-10,-2398.78,CARD,DR,CARD/ZOMATO/REF3224
TXN101706,USER_10003,2024-06-04,-1680.18,RTGS,DR,RTGS/RELIANCE_TRENDS/REF5422
TXN101425,USER_10018,2024-07-11,-2430.18,NEFT,DR,NEFT/NETFLIX/REF8688
TXN101199,USER_10013,2024-01-25,24806.78,CARD,CR,CARD/SALARY_CR/REF2158
TXN101720,USER_10022,2024-08-08,-2014.79,ATM,DR,ATM/AIRTEL/REF6467
TXN101786,USER_10007,2024-01-20,10101.72,ATM,CR,ATM/REFUND/REF1482
TXN101376,USER_10000,2024-03-28,-4553.57,NEFT,DR,NEFT/TATA_POWER/REF2814
TXN101936,USER_10040,2024-05-22,-4207.39,RTGS,DR,RTGS/BBPS/REF9029
TXN101406,USER_10006,2024-11-03,-3172.83,CARD,DR,CARD/TATA_POWER/REF3177
TXN100144,USER_10009,2024-08-16,-1758.36,ATM,DR,ATM/BBPS/REF7180
TXN100717,USER_10011,2024-08-31,46986.97,ATM,CR,ATM/EMI_CR/REF2925
TXN101643,USER_10005,2024-06-01,36599.47,ATM,CR,ATM/REFUND/REF4507
TXN100396,USER_10022,2024-10-10,35229.36,ATM,CR,ATM/EMI_CR/REF7227
TXN101211,USER_10022,2024-05-10,-3854.8,UPI,DR,UPI/SWIGGY/REF8583
TXN100800,USER_10020,2024-01-08,-1416.7,RTGS,DR,RTGS/FLIPKART/REF4982
TXN101621,USER_10032,2024-03-17,-3990.54,ATM,DR,ATM/DOMINOS/REF1612
TXN101323,USER_10018,2024-07-14,-3105.64,NEFT,DR,NEFT/AIRTEL/REF1173
TXN100326,USER_10006,2024-12-14,5362.7,NEFT,CR,NEFT/EMI_CR/REF7666
TXN100801,USER_10000,2024-01-22,-3469.22,ATM,DR,ATM/PORTRONICS/REF3539
TXN100496,USER_10022,2024-11-21,66403.9,UPI,CR,UPI/REFUND/REF7164
TXN101964,USER_10016,2024-01-17,41192.09,NEFT,CR,NEFT/EMI_CR/REF8785
TXN101491,USER_10033,2024-10-26,-4103.2,UPI,DR,
TXN100294,USER_10025,2024-03-07,41048.61,IMPS,CR,IMPS/SALARY_CR/REF4960
TXN101636,USER_10042,2024-02-17,2369.02,RTGS,DR,RTGS/BBPS/REF2787
TXN100840,USER_10025,2024-05-14,-2534.02,CARD,DR,CARD/AJIO/REF3136
TXN101941,USER_10021,2024-02-18,69106.5,UPI,CR,UPI/EMI_CR/REF5473
TXN100136,USER_10023,2024-11-14,48778.61,NEFT,CR,NEFT/SALARY_CR/REF5375
TXN101216,USER_10029,2024-12-20,-3305.7,ATM,DR,ATM/MYNTRA/REF8974
TXN101255,USER_10021,2024-11-21,-188.06,ATM,DR,ATM/BBPS/REF5238
TXN101713,USER_10029,2024-07-16,INVALID,ATM,DR,ATM/OLA/REF9644
TXN100638,USER_10012,2024-06-22,-2101.63,CARD,DR,
TXN101463,USER_10036,2024-11-03,-1748.97,CARD,DR,CARD/PORTRONICS/REF7252
TXN101138,USER_10045,2024-10-23,-1717.35,ATM,DR,ATM/AMAZON/REF9700
TXN100514,USER_10017,2024-08-16,7425.46,ATM,CR,ATM/EMI_CR/REF5026
TXN100153,USER_10027,2024-02-20,54272.36,RTGS,CR,RTGS/SALARY_CR/REF3725
TXN100000,USER_10040,2024-02-27,-1411.4,NEFT,DR,NEFT/BLR_METRO/REF2679
TXN100614,USER_10006,2024-03-30,64657.41,CARD,CR,
TXN100278,USER_10035,2024-10-04,-1534.79,CARD,DR,CARD/UBER/REF3852
TXN100763,USER_10025,2024-02-20,-347.18,RTGS,DR,RTGS/INDIAN_OIL/REF2577
TXN100958,USER_10005,2024-09-24,11191.24,CARD,CR,CARD/REFUND/REF2279
TXN101563,USER_10013,2024-04-04,-2880.89,CARD,DR,CARD/DMART/REF1145
TXN100862,USER_10036,2024-03-19,-1596.29,IMPS,DR,IMPS/RELIANCE_TRENDS/REF8359
TXN101068,USER_10014,2024-05-22,-463.77,CARD,DR,CARD/JIO/REF2431
TXN101652,USER_10023,2024-07-05,-4488.44,UPI,DR,UPI/MCD/REF9177
TXN100607,USER_10026,2024-12-04,-2625.53,ATM,DR,
TXN100820,USER_10033,2024-12-02,-3145.36,ATM,DR,ATM/UBER/REF7802
TXN101711,USER_10045,2024-02-12,-4185.93,CARD,DR,CARD/BLR_METRO/REF4373
TXN100570,USER_10045,2024-04-11,-4126.36,RTGS,DR,RTGS/MCD/REF3029
TXN101992,USER_10000,2024-06-21,54529.53,NEFT,CR,NEFT/REFUND/REF9436
TXN101744,USER_10027,2024-08-20,-3973.0,IMPS,DR,IMPS/SPOTIFY/REF2805
TXN101248,USER_10042,2024-11-24,-2894.06,CARD,DR,
TXN101107,USER_10007,2024-09-23,-3823.25,IMPS,DR,IMPS/PORTRONICS/REF1665
TXN101802,USER_10022,2024-02-06,46870.33,UPI,CR,None
TXN101881,USER_10002,2024-08-02,-3086.22,ATM,DR,
TXN101266,USER_10033,2024-03-01,-2304.39,CARD,DR,
TXN101499,USER_10012,2024-03-13,-4171.51,ATM,DR,ATM/BIGBASKET/REF4539
TXN101300,USER_10041,2024-01-02,-71.18,CARD,DR,CARD/SWIGGY/REF3843
TXN100339,USER_10003,2024-12-07,-1568.69,CARD,DR,CARD/TATA_POWER/REF9233
TXN101890,USER_10046,2024-04-22,-4101.7,RTGS,DR,RTGS/BPCL/REF7714
TXN101725,USER_10006,2024-05-21,-3120.09,RTGS,DR,RTGS/PORTRONICS/REF7421
TXN100325,USER_10014,2024-11-22,-545.98,CARD,DR,
TXN100766,USER_10011,2024-05-25,-3382.3,CARD,DR,CARD/DOMINOS/REF8322
TXN100341,USER_10014,2024-03-09,-2302.14,IMPS,DR,
TXN101901,USER_10047,2024-10-04,-801.65,ATM,DR,
TXN101735,USER_10028,2024-09-08,-4949.48,CARD,DR,CARD/INDIAN_OIL/REF8970
TXN101589,USER_10011,2024-08-07,-3018.08,RTGS,DR,RTGS/PHARMEASY/REF3461
TXN100742,USER_10044,not_a_date,44421.8,IMPS,CR,IMPS/SALARY_CR/REF8517
TXN101091,USER_10034,2024-12-30,-3793.72,RTGS,DR,RTGS/FLIPKART/REF8544
TXN100096,USER_10049,2024-03-24,12566.91,IMPS,CR,IMPS/SALARY_CR/REF7149
TXN101584,USER_10007,2024-01-11,12197.07,UPI,CR,UPI/REFUND/REF9381
TXN101086,USER_10018,2024-09-28,-430.29,CARD,DR,CARD/OLA/REF4002
TXN101152,USER_10025,2024-03-12,-2876.32,UPI,DR,UPI/MCD/REF9551
TXN101617,USER_10035,2024-04-13,-210.22,UPI,DR,UPI/INDIAN_OIL/REF1735
TXN101230,USER_10008,2024-05-30,-1982.34,CARD,DR,CARD/AIRTEL/REF6902
TXN101076,USER_10035,2024-08-24,-3788.46,NEFT,DR,NEFT/BIGBASKET/REF4047
TXN100156,USER_10010,2024-03-30,-4360.66,CARD,DR,CARD/RELIANCE_TRENDS/REF4945
TXN101707,USER_10044,2024-03-28,45841.72,NEFT,CR,NEFT/SALARY_CR/REF6231
TXN100034,USER_10012,2024-10-01,-2138.31,RTGS,DR,RTGS/INDIAN_OIL/REF5092
TXN100454,USER_10046,2024-08-22,-3501.58,ATM,DR,ATM/AMAZON/REF7516
TXN101393,USER_10007,2024-09-30,-883.84,UPI,DR,UPI/PHARMEASY/REF5476
TXN100290,USER_10041,2024-04-17,34161.07,UPI,CR,UPI/EMI_CR/REF9159
TXN100399,USER_10023,2024-02-24,-4717.65,IMPS,DR,IMPS/JIO/REF5419
TXN101046,USER_10017,2024-01-28,-1758.87,ATM,DR,ATM/DOMINOS/REF9629
TXN100814,USER_10006,2024-09-05,-207.49,RTGS,DR,RTGS/APOLLO_PHARMACY/REF9026
TXN101502,USER_10043,2024-08-05,15027.08,UPI,CR,UPI/SALARY_CR/REF5413
TXN101033,USER_10027,2024-09-28,-4058.1,UPI,DR,UPI/PORTRONICS/REF8412
TXN100169,USER_10007,2024-08-27,14852.99,CARD,CR,CARD/SALARY_CR/REF7511
TXN101133,USER_10017,2024-01-11,-2960.55,RTGS,DR,RTGS/NETFLIX/REF7394
TXN100893,USER_10042,2024-10-22,25890.91,UPI,CR,UPI/SALARY_CR/REF2784
TXN100926,USER_10004,2024-06-08,-1726.76,UPI,DR,UPI/JIO/REF3131
TXN100628,USER_10003,2024-09-16,-3234.42,NEFT,DR,NEFT/TATA_POWER/REF2291
TXN100711,USER_10003,2024-03-26,-941.19,ATM,DR,ATM/TATA_POWER/REF1305
TXN101453,USER_10000,2024-11-22,61883.33,CARD,CR,CARD/SALARY_CR/REF6901
TXN100605,USER_10003,2024-12-19,-2249.36,ATM,DR,ATM/FLIPKART/REF5140
TXN101127,USER_10016,2024-09-10,1920.1,IMPS,NaN,IMPS/PHARMEASY/REF5660
TXN101690,USER_10025,2024-01-16,-4054.75,NEFT,DR,NEFT/AIRTEL/REF6861
TXN101930,USER_10036,2024-10-30,-4834.96,ATM,DR,ATM/MYNTRA/REF8756
TXN100936,USER_10020,2024-10-11,-3972.53,RTGS,DR,RTGS/BBPS/REF7566
TXN100465,USER_10006,2024-06-09,-1531.31,NEFT,DR,NEFT/TATA_POWER/REF3340
TXN100193,USER_10027,2024-08-19,33966.95,RTGS,CR,RTGS/REFUND/REF7815
TXN100258,USER_10022,2024-02-04,-3678.06,UPI,DR,UPI/APOLLO_PHARMACY/REF6447
TXN101112,USER_10025,2024-12-21,-553.52,UPI,DR,UPI/UBER/REF6959
TXN101827,USER_10017,2024-12-15,10987.58,ATM,CR,ATM/SALARY_CR/REF5846
TXN101956,USER_10029,2024-02-11,71026.61,CARD,CR,CARD/REFUND/REF4130
TXN100873,USER_10014,2024-12-09,58044.36,NEFT,CR,   
TXN101556,USER_10048,2024-04-13,-810.68,NEFT,DR,NEFT/BIGBASKET/REF7851
TXN100129,USER_10038,2024-05-08,-1183.18,ATM,DR,ATM/PHARMEASY/REF1339
TXN101962,USER_10022,2024-11-26,60739.0,IMPS,CR,IMPS/SALARY_CR/REF9253
TXN101063,USER_10009,2024-01-03,43230.19,IMPS,CR,IMPS/EMI_CR/REF5842
